Basic Block,Assembly,Source Line,CPU Time,CPU Time:Effective Time,CPU Time:Effective Time:Idle,CPU Time:Effective Time:Poor,CPU Time:Effective Time:Ok,CPU Time:Effective Time:Ideal,CPU Time:Effective Time:Over,CPU Time:Spin Time,CPU Time:Overhead Time,Instructions Retired,CPI Rate,CPU Frequency Ratio,Module,Function (Full),Source File,Module Path,Function Range Size,Start Address
0x3c733,"cmp %eax, %esi",410,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c735,jb 0x3c714 <Block 57>,410,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c737,Block 58,[Unknown],,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c737,"leal  0x1(%rax), %edx",410,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c73a,"cmp %edx, %ebx",410,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c73c,jb 0x3c78c <Block 61>,410,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c73e,Block 59,[Unknown],,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c73e,"mov %ebx, %edx",410,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c740,"sub %eax, %edx",410,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c742,"vpbroadcastd %ecx, %zmm4",404,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c748,"xor %ecx, %ecx",410,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c74a,"vpbroadcastd %edx, %zmm0",410,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c750,"vmovaps %zmm11, %zmm5",410,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c756,"movq  0x20(%rsp), %rdi",410,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c75b,Block 60,[Unknown],,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c75b,"leal  (%rax,%rcx,1), %esi",411,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c75e,"vpcmpud $0x2, %zmm0, %zmm5, %k1",410,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c765,"add $0x10, %ecx",410,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c768,"vpaddd %zmm10, %zmm5, %zmm5",410,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c76e,"vmovdqu32z  (%rdi,%rsi,4), %zmm6{%k1}{z}",411,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c775,"vpsubd %zmm4, %zmm6, %zmm7",411,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c77b,"vpminud %zmm1, %zmm7, %zmm8",411,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c781,"vmovdqu32z  %zmm8, (%rdi,%rsi,4){%k1}",411,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c788,"cmp %edx, %ecx",410,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c78a,jb 0x3c75b <Block 60>,410,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c78c,Block 61,[Unknown],1.152663,1.152663,0.0,1.152663,0.0,0.0,0.0,0.0,0.0,3016000000,0.797414,1.608696,[Unknown],[Unknown],[Unknown],[Unknown],0x0,0x0
0x3c78c,"movq  0x148(%rsp), %rdx",416,0.120278,0.120278,0.0,0.120278,0.0,0.0,0.0,0.0,0.0,286000000,0.818182,1.500000,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c794,"xor %eax, %eax",418,0.130301,0.130301,0.0,0.130301,0.0,0.0,0.0,0.0,0.0,247000000,0.631579,0.923077,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c796,"movq  0x150(%rsp), %r8",417,0.080185,0.080185,0.0,0.080185,0.0,0.0,0.0,0.0,0.0,260000000,1.000000,2.500000,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c79e,"leaq  0x180(%rdx), %rcx",416,0.100232,0.100232,0.0,0.100232,0.0,0.0,0.0,0.0,0.0,130000000,2.300000,2.300000,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c7a5,"leaq  0x300(%rdx), %rsi",426,0.120278,0.120278,0.0,0.120278,0.0,0.0,0.0,0.0,0.0,260000000,0.700000,1.166667,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c7ac,"leaq  0x480(%rdx), %rdi",426,0.140324,0.140324,0.0,0.140324,0.0,0.0,0.0,0.0,0.0,156000000,1.750000,1.500000,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c7b3,"leaq  0x180(%r8), %r9",417,0.100232,0.100232,0.0,0.100232,0.0,0.0,0.0,0.0,0.0,247000000,0.842105,1.600000,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c7ba,"leaq  0x300(%r8), %r12",426,0.090208,0.090208,0.0,0.090208,0.0,0.0,0.0,0.0,0.0,351000000,0.370370,1.111111,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c7c1,"leaq  0x480(%r8), %r14",426,0.100232,0.100232,0.0,0.100232,0.0,0.0,0.0,0.0,0.0,338000000,0.961538,2.500000,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c7c8,"test %ebx, %ebx",418,0.080185,0.080185,0.0,0.080185,0.0,0.0,0.0,0.0,0.0,364000000,0.464286,1.625000,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c7ca,jbe 0x3d003 <Block 74>,418,0.090208,0.090208,0.0,0.090208,0.0,0.0,0.0,0.0,0.0,377000000,0.448276,1.444444,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c7d0,Block 62,[Unknown],1.944492,1.944492,0.0,1.944492,0.0,0.0,0.0,0.0,0.0,5213000000,0.553616,1.144330,[Unknown],[Unknown],[Unknown],[Unknown],0x0,0x0
0x3c7d0,"mov $0xf0, %r13d",418,0.110255,0.110255,0.0,0.110255,0.0,0.0,0.0,0.0,0.0,325000000,0.640000,1.454545,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c7d6,"kmovw %r13d, %k2",418,0.090208,0.090208,0.0,0.090208,0.0,0.0,0.0,0.0,0.0,377000000,0.620690,2.000000,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c7db,"mov $0xcc, %r13d",418,0.160370,0.160370,0.0,0.160370,0.0,0.0,0.0,0.0,0.0,351000000,0.888889,1.500000,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c7e1,"kmovw %r13d, %k1",418,0.200463,0.200463,0.0,0.200463,0.0,0.0,0.0,0.0,0.0,468000000,0.305556,0.550000,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c7e6,"xor %r13d, %r13d",418,0.080185,0.080185,0.0,0.080185,0.0,0.0,0.0,0.0,0.0,221000000,0.529412,1.125000,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c7e9,"movl  %r10d, 0x140(%rsp)",418,0.150347,0.150347,0.0,0.150347,0.0,0.0,0.0,0.0,0.0,455000000,0.742857,1.733333,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c7f1,"movl  %ebx, 0x1a0(%rsp)",418,0.120278,0.120278,0.0,0.120278,0.0,0.0,0.0,0.0,0.0,286000000,0.636364,1.166667,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c7f8,"movl  %r13d, 0x1a8(%rsp)",418,0.090208,0.090208,0.0,0.090208,0.0,0.0,0.0,0.0,0.0,286000000,0.772727,1.888889,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c800,"movq  %r14, 0x168(%rsp)",418,0.090208,0.090208,0.0,0.090208,0.0,0.0,0.0,0.0,0.0,416000000,0.375000,1.333333,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c808,"movq  %r12, 0x170(%rsp)",418,0.130301,0.130301,0.0,0.130301,0.0,0.0,0.0,0.0,0.0,390000000,0.600000,1.384615,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c810,"movl  %r11d, 0x38(%rsp)",418,0.180417,0.180417,0.0,0.180417,0.0,0.0,0.0,0.0,0.0,507000000,0.282051,0.611111,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c815,"movl  %r15d, 0x30(%rsp)",418,0.180417,0.180417,0.0,0.180417,0.0,0.0,0.0,0.0,0.0,416000000,0.375000,0.666667,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c81a,"movq  0x20(%rsp), %rbx",418,0.220509,0.220509,0.0,0.220509,0.0,0.0,0.0,0.0,0.0,351000000,0.629630,0.772727,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c81f,"movq  0x28(%rsp), %r10",418,0.140324,0.140324,0.0,0.140324,0.0,0.0,0.0,0.0,0.0,364000000,0.607143,1.214286,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c824,Block 63,[Unknown],81.678678,81.678678,0.020046,81.658632,0.0,0.0,0.0,0.0,0.0,105729000000,1.145580,1.143330,[Unknown],[Unknown],[Unknown],[Unknown],0x0,0x0
0x3c824,"movq  0x198(%rsp), %r11",422,0.300695,0.300695,0.0,0.300695,0.0,0.0,0.0,0.0,0.0,767000000,0.593220,1.166667,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c82c,"movq  0x170(%rsp), %r14",426,0.330764,0.330764,0.0,0.330764,0.0,0.0,0.0,0.0,0.0,455000000,0.714286,0.757576,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c834,"movq  0x168(%rsp), %r13",426,0.400926,0.400926,0.0,0.400926,0.0,0.0,0.0,0.0,0.0,611000000,0.659574,0.775000,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c83c,"vmovupsz  (%r11), %zmm0",422,0.260602,0.260602,0.0,0.260602,0.0,0.0,0.0,0.0,0.0,403000000,1.000000,1.192308,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c842,"vmovupsz  0x40(%r11), %zmm7",422,2.245186,2.245186,0.0,2.245186,0.0,0.0,0.0,0.0,0.0,624000000,5.625000,1.205357,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c849,"vmovupsz  0x80(%r11), %zmm5",422,2.395534,2.395534,0.0,2.395534,0.0,0.0,0.0,0.0,0.0,858000000,4.621212,1.276151,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c850,"vmulpdz  (%r8), %zmm0, %zmm30",426,2.044723,2.044723,0.0,2.044723,0.0,0.0,0.0,0.0,0.0,572000000,6.159091,1.328431,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c856,"vmulpdz  0xc0(%r8), %zmm0, %zmm31",426,0.310718,0.310718,0.0,0.310718,0.0,0.0,0.0,0.0,0.0,624000000,0.854167,1.322581,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c85d,"vmulpdz  (%r9), %zmm0, %zmm16",426,0.260602,0.260602,0.0,0.260602,0.0,0.0,0.0,0.0,0.0,572000000,0.750000,1.269231,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c863,"vmulpdz  0xc0(%r9), %zmm0, %zmm17",426,0.270625,0.270625,0.0,0.270625,0.0,0.0,0.0,0.0,0.0,754000000,0.482759,1.037037,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c86a,"vmulpdz  (%r14), %zmm0, %zmm18",426,0.260602,0.260602,0.0,0.260602,0.0,0.0,0.0,0.0,0.0,715000000,0.800000,1.692308,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c870,"vmulpdz  0xc0(%r14), %zmm0, %zmm21",426,0.280648,0.280648,0.0,0.280648,0.0,0.0,0.0,0.0,0.0,663000000,0.549020,1.000000,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c877,"vmulpdz  (%r13), %zmm0, %zmm19",426,0.290671,0.290671,0.0,0.290671,0.0,0.0,0.0,0.0,0.0,754000000,0.482759,0.965517,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c87e,"vmulpdz  0xc0(%r13), %zmm0, %zmm20",426,0.330764,0.330764,0.0,0.330764,0.0,0.0,0.0,0.0,0.0,754000000,0.706897,1.242424,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c885,"vfmadd231pdz  0x40(%r8), %zmm7, %zmm30",426,0.210486,0.210486,0.0,0.210486,0.0,0.0,0.0,0.0,0.0,611000000,0.680851,1.523810,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c88c,"vfmadd231pdz  0x100(%r8), %zmm7, %zmm31",426,0.320741,0.320741,0.0,0.320741,0.0,0.0,0.0,0.0,0.0,546000000,1.047619,1.375000,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c893,"vfmadd231pdz  0x1c0(%r8), %zmm7, %zmm16",426,0.380880,0.380880,0.0,0.380880,0.0,0.0,0.0,0.0,0.0,1001000000,0.454545,0.921053,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c89a,"vfmadd231pdz  0x100(%r9), %zmm7, %zmm17",426,0.330764,0.330764,0.0,0.330764,0.0,0.0,0.0,0.0,0.0,468000000,1.055556,1.151515,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c8a1,"vfmadd231pdz  0x1c0(%r9), %zmm7, %zmm18",426,0.300695,0.300695,0.0,0.300695,0.0,0.0,0.0,0.0,0.0,767000000,0.661017,1.300000,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c8a8,"vfmadd231pdz  0x100(%r14), %zmm7, %zmm21",426,0.380880,0.380880,0.0,0.380880,0.0,0.0,0.0,0.0,0.0,884000000,0.397059,0.710526,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c8af,"vfmadd231pdz  0x1c0(%r14), %zmm7, %zmm19",426,0.430996,0.430996,0.0,0.430996,0.0,0.0,0.0,0.0,0.0,832000000,0.843750,1.255814,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c8b6,"vfmadd231pdz  0x100(%r13), %zmm7, %zmm20",426,0.370857,0.370857,0.0,0.370857,0.0,0.0,0.0,0.0,0.0,988000000,0.526316,1.081081,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c8bd,"vfmadd231pdz  0x80(%r8), %zmm5, %zmm30",426,0.320741,0.320741,0.0,0.320741,0.0,0.0,0.0,0.0,0.0,767000000,0.593220,1.093750,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c8c4,"vfmadd231pdz  0x140(%r8), %zmm5, %zmm31",426,0.551273,0.551273,0.0,0.551273,0.0,0.0,0.0,0.0,0.0,1066000000,0.743902,1.109091,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c8cb,"vfmadd231pdz  0x200(%r8), %zmm5, %zmm16",426,0.330764,0.330764,0.0,0.330764,0.0,0.0,0.0,0.0,0.0,858000000,0.333333,0.666667,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c8d2,"vfmadd231pdz  0x140(%r9), %zmm5, %zmm17",426,0.280648,0.280648,0.0,0.280648,0.0,0.0,0.0,0.0,0.0,936000000,0.694444,1.785714,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c8d9,"vfmadd231pdz  0x200(%r9), %zmm5, %zmm18",426,0.260602,0.260602,0.0,0.260602,0.0,0.0,0.0,0.0,0.0,858000000,0.575758,1.461538,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c8e0,"vfmadd231pdz  0x140(%r14), %zmm5, %zmm21",426,0.350810,0.350810,0.0,0.350810,0.0,0.0,0.0,0.0,0.0,845000000,0.676923,1.257143,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c8e7,"vfmadd231pdz  0x200(%r14), %zmm5, %zmm19",426,0.350810,0.350810,0.0,0.350810,0.0,0.0,0.0,0.0,0.0,1105000000,0.482353,1.171429,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c8ee,"vfmadd231pdz  0x140(%r13), %zmm5, %zmm20",426,0.310718,0.310718,0.0,0.310718,0.0,0.0,0.0,0.0,0.0,936000000,0.375000,0.870968,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c8f5,"vunpckhpd %zmm31, %zmm30, %zmm13",426,0.250579,0.250579,0.0,0.250579,0.0,0.0,0.0,0.0,0.0,962000000,0.500000,1.480000,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c8fb,"vunpcklpd %zmm31, %zmm30, %zmm14",426,0.471088,0.471088,0.0,0.471088,0.0,0.0,0.0,0.0,0.0,936000000,0.583333,0.893617,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c901,"vunpckhpd %zmm17, %zmm16, %zmm30",426,0.441019,0.441019,0.0,0.441019,0.0,0.0,0.0,0.0,0.0,1131000000,0.574713,1.136364,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3c907,"vunpcklpd %zmm17, %zmm16, %zmm16",426,0.420972,0.420972,0.0,0.420972,0.0,0.0,0.0,0.0,0.0,1222000000,0.542553,1.214286,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
